"","Name","is_w","is_u","is_b","is_r","is_g","is_a","is_l"
"2061","Crux of Fate","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2062","Cryoclasm","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2063","Crypsis","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2064","Crypt Angel","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2065","Cryptborn Horror","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"2066","Crypt Creeper","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2067","Cryptic Cruiser","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2068","Cryptic Gateway","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2069","Cryptic Serpent","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2070","Crypt Incursion","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2071","Crypt of the Eternals","FALSE","TRUE","TRUE","TRUE","FALSE","FALSE","TRUE"
"2072","Cryptolith Rite","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2073","Cryptoplasm","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2074","Crypt Rats","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2075","Crypt Ripper","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2076","Crypt Sliver","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2077","Cryptwailing","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2078","Crystal Ball","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2079","Crystal Chimes","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2080","Crystal Golem","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2081","Crystalline Sliver","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2082","Crystal Quarry","TRUE","TRUE","TRUE","TRUE","TRUE","FALSE","TRUE"
"2083","Crystal Rod","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2084","Crystal Seer","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2085","Crystal Shard","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2086","Culling Dais","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2087","Culling Drone","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2088","Culling Mark","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2089","Culling Sun","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2090","Culling the Weak","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2091","Cultbrand Cinder","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"2092","Cultist's Staff","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2093","Cultivate","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2094","Cult of the Waxing Moon","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2095","Cumber Stone","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2096","Cunning","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2097","Cunning Breezedancer","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2098","Cunning Lethemancer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2099","Cunning Sparkmage","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2100","Cunning Strike","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2101","Cunning Survivor","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2102","Cunning Wish","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2103","Curator of Mysteries","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2104","Curfew","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2105","Curiosity","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2106","Curious Killbot","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2107","Curio Vendor","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2108","Curse Artifact","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2109","Cursebreak","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2110","Cursecatcher","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2111","Cursed Flesh","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2112","Cursed Minotaur","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2113","Cursed Monstrosity","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2114","Cursed Rack","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2115","Cursed Ronin","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2116","Cursed Totem","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2117","Curse of Bloodletting","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2118","Curse of Bounty","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2119","Curse of Chains","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2120","Curse of Chaos","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2121","Curse of Death's Hold","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2122","Curse of Disturbance","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2123","Curse of Exhaustion","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2124","Curse of Inertia","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2125","Curse of Marit Lage","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2126","Curse of Oblivion","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2127","Curse of Opulence","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2128","Curse of Predation","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2129","Curse of Stalked Prey","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2130","Curse of the Bloody Tome","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2131","Curse of the Forsaken","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2132","Curse of the Nightly Hunt","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2133","Curse of the Pierced Heart","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2134","Curse of the Swine","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2135","Curse of Thirst","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2136","Curse of Verbosity","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2137","Curse of Vitality","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2138","Curse of Wizardry","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2139","Curtain of Light","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2140","Curtains' Call","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2141","Custodian of the Trove","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2142","Custodi Lich","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2143","Custody Battle","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2144","Customs Depot","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2145","Cut the Earthly Bond","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2146","Cut the Tethers","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2147","Cutthroat il-Dal","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2148","Cutthroat Maneuver","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2149","Cycle of Life","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2150","Cyclone Sire","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2151","Cyclonic Rift","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2152","Cyclopean Giant","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2153","Cyclopean Mummy","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2154","Cyclopean Snare","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2155","Cyclops of Eternal Fury","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2156","Cyclops of One-Eyed Pass","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2157","Cyclops Tyrant","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2158","Cylian Elf","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2159","Cylian Sunsinger","TRUE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"2160","Cystbearer","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2161","Cytoshape","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2162","Daggerback Basilisk","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2163","Daggerclaw Imp","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2164","Daggerdrome Imp","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2165","Daghatar the Adamant","TRUE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"2166","Daily Regimen","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2167","Dakkon Blackblade","TRUE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2168","Dakmor Bat","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2169","Dakmor Ghoul","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2170","Dakmor Lancer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2171","Dakmor Plague","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2172","Dakmor Scorpion","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2173","Dakra Mystic","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2174","Damia, Sage of Stone","FALSE","TRUE","TRUE","FALSE","TRUE","FALSE","FALSE"
"2175","Damnable Pact","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2176","Dampening Pulse","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2177","Damping Field","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2178","Damping Matrix","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2179","Damping Sphere","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2180","Dance of Shadows","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2181","Dance of the Skywise","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2182","Dance with Devils","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2183","Dancing Scimitar","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2184","DandAcn","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2185","Dangerous Wager","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2186","Danitha Capashen, Paragon","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2187","Daraja Griffin","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2188","Darba","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2189","Darien, King of Kjeldor","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2190","Darigaaz's Attendant","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE"
"2191","Daring Apprentice","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2192","Daring Buccaneer","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2193","Daring Demolition","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2194","Daring Leap","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2195","Daring Saboteur","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2196","Daring Skyjek","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2197","Daring Sleuth","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2198","Daring Thief","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2199","Dark Banishing","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2200","Dark Bargain","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2201","Dark Betrayal","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2202","Dark Confidant","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2203","Dark Deal","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2204","Darkest Hour","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2205","Dark Favor","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2206","Dark Heart of the Wood","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"2207","Darkheart Sliver","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"2208","Dark Impostor","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2209","Dark Inquiry","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2210","Darkling Stalker","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2211","Darklit Gargoyle","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","FALSE"
"2212","Dark Maze","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2213","Darkness","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2214","Dark Nourishment","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2215","Dark Offering","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2216","Dark Privilege","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2217","Dark Prophecy","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2218","Dark Revenant","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2219","Dark Ritual","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2220","Dark Salvation","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2221","Darkslick Drake","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2222","Darkslick Shores","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"2223","Dark Sphere","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2224","Darksteel Axe","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2225","Darksteel Citadel","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE"
"2226","Darksteel Forge","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2227","Darksteel Gargoyle","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2228","Darksteel Ingot","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2229","Darksteel Juggernaut","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2230","Darksteel Mutation","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2231","Darksteel Plate","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2232","Darksteel Relic","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE"
"2233","Dark Supplicant","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2234","Dark Suspicions","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2235","Dark Temper","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2236","Darkthicket Wolf","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2237","Dark Triumph","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2238","Dark Tutelage","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2239","Darkwater Catacombs","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE"
"2240","Darkwater Egg","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE"
"2241","Darting Merfolk","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2242","Daru Lancer","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2243","Daru Spiritualist","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2244","Daru Warchief","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2245","Dash Hopes","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2246","Daughter of Autumn","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2247","Daunting Defender","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2248","Dauntless Aven","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2249","Dauntless Bodyguard","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2250","Dauntless Cathar","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2251","Dauntless Escort","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2252","Dauntless Onslaught","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2253","Dauntless River Marshal","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2254","Dauthi Cutthroat","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2255","Dauthi Embrace","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2256","Dauthi Jackal","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2257","Dauthi Marauder","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2258","Dauthi Mercenary","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2259","Dauthi Slayer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2260","Dauthi Trapper","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2261","D'Avenant Archer","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2262","D'Avenant Healer","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2263","D'Avenant Trapper","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2264","Dawnbringer Charioteers","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2265","Dawn Elemental","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2266","Dawnfeather Eagle","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2267","Dawnglare Invoker","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2268","Dawnglow Infusion","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2269","Dawn Gryff","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2270","Dawnray Archer","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2271","Dawn's Reflection","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2272","Dawnstrider","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2273","Dawnstrike Paladin","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2274","Dawn to Dusk","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2275","Dawntreader Elk","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2276","Daxos's Torment","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2277","Daybreak Coronet","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2278","Day of Destiny","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2279","Day of Judgment","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2280","Dazzling Ramparts","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2281","Dazzling Reflection","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2282","Deadapult","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2283","Deadbridge Goliath","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2284","Deadbridge Shaman","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2285","Dead Drop","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2286","Deadeye Harpooner","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2287","Deadeye Plunderers","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2288","Deadeye Quartermaster","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2289","Deadeye Rig-Hauler","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2290","Deadeye Tormentor","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2291","Deadhead","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2292","Deadly Allure","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"2293","Deadly Insect","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2294","Deadly Recluse","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2295","Deadly Tempest","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2296","Deadly Wanderings","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2297","Dead Reckoning","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2298","Dead Reveler","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2299","Dead Ringers","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2300","Deadshot","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2301","Deadshot Minotaur","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE"
"2302","Dead Weight","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2303","Deal Damage","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2304","Dearly Departed","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2305","Death Baron","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2306","Deathbellow Raider","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE"
"2307","Deathbloom Thallid","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2308","Death Bomb","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2309","Death by Dragons","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE"
"2310","Deathcap Cultivator","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"2311","Death Charmer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2312","Death Cloud","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2313","Death Cultist","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2314","Deathcult Rogue","FALSE","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2315","Deathcurse Ogre","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2316","Death Denied","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2317","Death Frenzy","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"2318","Deathgaze Cockatrice","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2319","Deathgazer","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2320","Death Grasp","TRUE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2321","Deathgreeter","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2322","Deathgrip","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2323","Death-Hood Cobra","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE"
"2324","Deathless Ancient","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2325","Deathless Angel","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2326","Deathless Behemoth","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE"
"2327","Deathmark","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2328","Deathmark Prelate","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2329","Deathmask Nezumi","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2330","Death Match","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2331","Death Pit Offering","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2332","Death Pits of Rath","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2333","Deathreap Ritual","FALSE","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE"
"2334","Death's Approach","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2335","Death's Caress","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2336","Death's Duet","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
"2337","Death's-Head Buzzard","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE"
